155570021 15 125.3042 -3.3236 60.4687 -1 4.00070000000001 -1.7211 60.3266 11-MAY-15 129.3049
155570022 15 125.3167 -3.3025 60.4423 -1 11.7083 -1.4836 60.4652 19-MAY-15 137.025
155570023 15 125.3229 -3.2886 60.4223 -1 0.25 -3.197 60.3815 07-MAY-15 125.5729
155570024 15 125.3215 -3.276 60.4001 -1 12.0486 -1.8807 60.1277 19-MAY-15 137.3701
155570025 15 125.3486 -3.2533 60.3762 -1 6.58959999999999 -1.6451 60.4938 13-MAY-15 131.9382
155570026 15 125.3417 -3.2388 60.3545 -1 11.2083 -1.2993 60.1411 17-MAY-15 136.55
155570027 15 125.3556 -3.2233 60.3308 -1 2 -2.1268 60.0212 08-MAY-15 127.3556
158351221 15 229.2583 -122.0001 35.4962 -1 58.5105 -121.5686 31.5629 15-OCT-15 287.7688
157410701 15 200.8222 -70.9386 41.4749 -1 1.875 -70.8855 41.4352 22-JUL-15 202.6972
157410702 15 200.8069 -70.9334 41.4798 -.5 1.78549999999998 -70.8648 41.4427 22-JUL-15 202.5924
157410703 15 200.8056 -70.9352 41.4785 -4 33 -73.3417 40.6354 22-AUG-15 233.8056
157430681 15 182.741 -68.7913 43.7905 -1 45.0062 -69.1833 42.7413 16-AUG-15 227.7472
158310811 15 244.0889 -81.2571 31.2679 -1 39.0118 -80.1828 27.8204 11-OCT-15 283.1007
158310812 15 258.75 -81.7793 32.4261 -1 0.833300000000008 -81.7793 32.4261 17-SEP-15 259.5833
157430691 15 209.4243 -68.5629 43.9557 -1 42.8326 -68.8891 42.8007 10-SEP-15 252.2569
157301161 15 200.0326 -116.7317 30.3932 -1 87.3702 -121.1266 20.0675 15-OCT-15 287.4028
157420702 15 216.6069 -70.7064 42.2754 -1 9.375 -70.8146 42.4571 14-AUG-15 225.9819
157420704 15 208.4285 -70.591 41.9912 -1 43.1666 -66.7142 41.3482 09-SEP-15 251.5951
157420704 15 208.4285 -70.591 41.9912 -1 43.1666 -66.7142 41.3482 09-SEP-15 251.5951
150410703 15 279.6146 -70.1797 41.8251 -1 6.54720000000003 -70.1115 42.0461 14-OCT-15 286.1618
150410703 15 279.6146 -70.1797 41.8251 -1 85.3854    
150410704 15 294.6139 -70.1006 41.8366 -1 8.08330000000001 -70.077 41.968 30-OCT-15 302.6972
150410704 15 294.6139 -70.1006 41.8366 -1 70.3861    
150420701 15 286.6764 -70.6839 42.8397 -1 8.50069999999999 -70.6155 42.9769 23-OCT-15 295.1771
150410707 15 294.6375 -70.1107 41.8304 -1 8.74439999999998 -70.0058 41.8362 31-OCT-15 303.3819
150410707 15 294.6375 -70.1107 41.8304 -1 70.3625    
150410708 15 293.609 -70.2123 41.8363 -1 15.8334 -70.1118 42.0455 06-NOV-15 309.4424
150410708 15 293.609 -70.2123 41.8363 -1 71.391    
150410709 15 293.609 -70.1987 41.8057 -1 6.54169999999999 -70.1312 41.752 28-OCT-15 300.1507
150410709 15 293.609 -70.1987 41.8057 -1 71.391    
154420701 15 106.7813 -70.8174 42.4391 -15 95.2506 -73.5737 39.294 22-JUL-15 202.0319
154420702 15 107.6986 -70.8241 42.4275 -1 2.25 -70.9339 42.4578 20-APR-15 109.9486
154420703 15 108.7139 -70.8192 42.4264 -1 1.5 -70.9295 42.4613 21-APR-15 110.2139
150410721 15 295.6681 -72.3844 41.3514 -.5 4.41660000000002 -72.2329 41.1886 28-OCT-15 300.0847
156581361 15 169.5688 -136.2748 58.3002 -1 0.58329999999998 -136.3023 58.3406 20-JUN-15 170.1521
156581362 15 169.5694 -136.275 58.2994 -1 0.479199999999992 -136.4719 58.2193 20-JUN-15 170.0486
